LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate,MatchType
7100397005,04/07/2020,165,PPP,OPHTHALMOLOGY INC,150 MANNING ST,PROVIDENCE,RI,02906-5109,07/10/2021,Paid in Full,24,100,445600.0,445600.0,0.0,,120245,Bank Rhode Island,One Turks Head Place,PROVIDENCE,RI,02903-2219,U,N,N,Existing or more than 2 years old,PROVIDENCE,PROVIDENCE,RI,02906-5109,RI-01,13.0,621320.0,Unanswered,Unknown/NotStated,,445600.0,,,,,,Corporation,120245,Bank Rhode Island,PROVIDENCE,RI,Unanswered,Unanswered,,450724.4,06/11/2021,Ophthalm
2839717109,04/11/2020,165,PPP,RETINA CONSULTANTS INC,690 Eddy St,PROVIDENCE,RI,02903-4928,01/21/2021,Paid in Full,24,100,250553.79,250553.79,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,Unanswered,PROVIDENCE,PROVIDENCE,RI,02903-4928,RI-01,18.0,621111.0,Unanswered,Unknown/NotStated,,250553.79,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Unanswered,,252091.44,11/24/2020,Retina
8762878410,02/13/2021,165,PPS,PEDIATRIC OPHTHALMOLOGY AND STRABISMUS ASSOCIATES INC,2 Dudley St Ste 505,Providence,RI,02905-3249,10/16/2021,Paid in Full,60,100,199202.0,199202.0,0.0,,84894,"Santander Bank, National Association","824 N Market St, Ste 100",WILMINGTON,DE,19801-4937,U,Y,Y,Existing or more than 2 years old,Providence,PROVIDENCE,RI,02905-3249,RI-02,12.0,621111.0,Unanswered,Unknown/NotStated,1.0,199197.0,,,,,,Corporation,84894,"Santander Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,200364.47,09/24/2021,Ophthalm
9725588401,02/17/2021,165,PPS,OPHTHALMIC SURGEONS LTD,1524 Atwood Ave,Johnston,RI,02919-3228,10/22/2021,Paid in Full,60,100,191160.0,191160.0,0.0,,434162,"Citizens Bank, National Association",1 Citizens Plaza,PROVIDENCE,RI,02903-1344,U,N,N,Existing or more than 2 years old,Johnston,PROVIDENCE,RI,02919-3228,RI-02,25.0,621320.0,Unanswered,Unknown/NotStated,1.0,191157.0,,,,,,Subchapter S Corporation,434162,"Citizens Bank, National Association",PROVIDENCE,RI,Unanswered,Unanswered,,192202.21,09/10/2021,Ophthalm
9298937201,04/28/2020,165,PPP,PEDIATRIC OPHTHALMOLOGY AND STRABISMUS ASSOCIATES,2 Dudley St,Providence,RI,02905,04/17/2021,Paid in Full,24,100,160385.0,160385.0,0.0,,84894,"Santander Bank, National Association","824 N Market St, Ste 100",WILMINGTON,DE,19801-4937,U,Y,Y,Existing or more than 2 years old,Providence,PROVIDENCE,RI,02905-0001,RI-02,11.0,621111.0,Unanswered,Unknown/NotStated,,160385.0,,,,,,Corporation,84894,"Santander Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,161786.72,03/17/2021,Ophthalm
4625767204,04/27/2020,464,PPP,"RETINA CONSULTANTS OF CAROLINA, P.A.",1126 Grove Rd.,Greenville,SC,29605-4620,12/09/2020,Paid in Full,24,100,691887.5,691887.5,0.0,,51812,First Bank,205 SE Broad St,SOUTHERN PINES,NC,28387-6106,U,N,N,Existing or more than 2 years old,Greenville,GREENVILLE,SC,29605-4620,SC-04,67.0,621111.0,White,Not Hispanic or Latino,13000.66,584869.64,,89850.1,,,4167.1,Subchapter S Corporation,123153,First Bank,Greenville,SC,Male Owned,Unanswered,,695489.11,11/12/2020,Retina
8442237008,04/08/2020,464,PPP,PALMETTO RETINA CENTER LLC,124 SUNSET CT,WEST COLUMBIA,SC,29169-2429,02/19/2021,Paid in Full,24,100,576475.79,576475.79,0.0,,19248,Synovus Bank,1148 Broadway,COLUMBUS,GA,31901-2429,U,N,N,Existing or more than 2 years old,WEST COLUMBIA,LEXINGTON,SC,29169-2429,SC-02,62.0,621320.0,Unanswered,Unknown/NotStated,,576475.79,,,,,,Limited  Liability Company(LLC),19248,Synovus Bank,COLUMBUS,GA,Unanswered,Unanswered,,580961.25,01/20/2021,Retina
3032657108,04/11/2020,464,PPP,AIKEN OPHTHALMOLOGY PC,110 PEPPER HILL WAY,AIKEN,SC,29801-2818,09/29/2021,Paid in Full,24,100,480270.0,480270.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,R,N,N,Existing or more than 2 years old,AIKEN,AIKEN,SC,29801-2818,SC-02,52.0,621111.0,Black or African American,Unknown/NotStated,,480270.0,,,,,,Corporation,29805,"TD Bank, National Association",WILMINGTON,DE,Male Owned,Non-Veteran,,486446.81,07/30/2021,Ophthalm
9657667206,04/28/2020,464,PPP,CAROLINA RETINA CENTER PA,7620 TRENHOLM ROAD EXT,COLUMBIA,SC,29223-1718,01/20/2021,Paid in Full,24,100,302400.0,302400.0,0.0,,51009,First-Citizens Bank & Trust Company,100 E. Tryon Rd DAC - 90,Raleigh,NC,27603-3581,U,N,Y,New Business or 2 years or less,COLUMBIA,RICHLAND,SC,29223-1718,SC-02,19.0,621111.0,Unanswered,Unknown/NotStated,,302400.0,,,,,,Subchapter S Corporation,51009,First-Citizens Bank & Trust Company,Raleigh,NC,Unanswered,Unanswered,,304122.0,11/27/2020,Retina
3304477107,04/11/2020,464,PPP,"RETINA INSTITUTE OF THE CAROLINAS, P.A.","724 ARDEN LANE, SUITE 220",ROCK HILL,SC,29732-2984,09/25/2021,Paid in Full,24,100,282257.5,282257.5,0.0,,117723,"SouthState Bank, National Association",1101 First St South,WINTER HAVEN,FL,33880-3908,U,N,N,Existing or more than 2 years old,ROCK HILL,YORK,SC,29732-2984,SC-05,28.0,621111.0,Unanswered,Unknown/NotStated,,282257.5,,,,,,Corporation,66278,"SouthState Bank, National Association",COLUMBIA,SC,Unanswered,Unanswered,,286091.5,08/31/2021,Retina
2972957208,04/16/2020,464,PPP,"PALMETTO OPHTHALMOLOGY ASSOCIATES, P.A.",340 W. Butler St.,Lexington,SC,29072,03/04/2021,Paid in Full,24,100,235565.0,235565.0,0.0,,188517,Business Development Corporation of South Carolina,111 Executive Center Drive Suite 225,Columbia,SC,29210,U,N,N,Existing or more than 2 years old,Lexington,LEXINGTON,SC,29072-0001,SC-02,20.0,621320.0,Unanswered,Unknown/NotStated,,235565.0,,,,,,Corporation,188517,Business Development Corporation of South Carolina,Columbia,SC,Unanswered,Unanswered,,237449.52,02/09/2021,Ophthalm
1424047102,04/10/2020,876,PPP,OPHTHALMOLOGY LTD,6601 S MINNESOTA AVE,SIOUX FALLS,SD,57108-2562,04/21/2021,Paid in Full,24,100,1165037.5,1165037.5,0.0,,66602,The First National Bank in Sioux Falls,100 S Phillips Ave,SIOUX FALLS,SD,57104-6745,U,N,N,Existing or more than 2 years old,SIOUX FALLS,LINCOLN,SD,57108-2562,SD-,75.0,621111.0,Unanswered,Not Hispanic or Latino,,1165037.5,,,,,,Cooperative,66602,The First National Bank in Sioux Falls,SIOUX FALLS,SD,Male Owned,Unanswered,,1175570.72,03/17/2021,Ophthalm
1405317105,04/10/2020,876,PPP,"OPHTHALMOLOGY LTD EYE SURGERY CENTER, LLC",6604 S MINNESOTA AVE Ste 100,SIOUX FALLS,SD,57108-2563,04/20/2021,Paid in Full,24,100,288835.0,288835.0,0.0,,66602,The First National Bank in Sioux Falls,100 S Phillips Ave,SIOUX FALLS,SD,57104-6745,U,N,N,Existing or more than 2 years old,SIOUX FALLS,LINCOLN,SD,57108-2563,SD-,22.0,621498.0,Unanswered,Not Hispanic or Latino,,288835.0,,,,,,Limited  Liability Company(LLC),66602,The First National Bank in Sioux Falls,SIOUX FALLS,SD,Male Owned,Unanswered,,291438.47,03/16/2021,Ophthalm
9898107007,04/09/2020,876,PPP,OPHTHALMOLOGY ASSOCIATES PARTNERSHIP,"310 8TH AVE NW, STE 5017",ABERDEEN,SD,57401-2330,04/30/2021,Paid in Full,24,100,238100.0,238100.0,0.0,,66384,Dacotah Bank,308 S Main St,ABERDEEN,SD,57401-4146,U,N,N,New Business or 2 years or less,ABERDEEN,BROWN,SD,57401-2330,SD-,21.0,621320.0,Unanswered,Unknown/NotStated,23800.0,190500.0,,23800.0,,,,Partnership,66384,Dacotah Bank,ABERDEEN,SD,Unanswered,Unanswered,,239614.58,12/02/2020,Ophthalm
2562117102,04/10/2020,474,PPP,"TENNESSEE RETINA, P.C.",345 23RD AVE N STE 350,NASHVILLE,TN,37203-1513,01/21/2022,Paid in Full,24,100,1620900.0,1620900.0,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,Y,Y,Existing or more than 2 years old,NASHVILLE,DAVIDSON,TN,37203-1513,TN-05,146.0,622110.0,Unanswered,Unknown/NotStated,,1620900.0,,,,,,Corporation,225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,1645393.6,10/20/2021,Retina
7597467007,04/07/2020,474,PPP,CHARLES RETINA INSTITUTE PC,1432 KIMBROUGH RD,GERMANTOWN,TN,38138-2405,02/20/2021,Paid in Full,24,100,622520.0,622520.0,0.0,,67422,First Horizon Bank,165 Madison Ave,MEMPHIS,TN,38103-2723,U,N,N,Existing or more than 2 years old,GERMANTOWN,SHELBY,TN,38138-2405,TN-08,61.0,621111.0,Unanswered,Unknown/NotStated,,567520.0,,30000.0,,25000.0,,Subchapter S Corporation,67422,First Horizon Bank,MEMPHIS,TN,Unanswered,Unanswered,,626600.96,12/14/2020,Retina
8013247002,04/08/2020,474,PPP,"MID-SOUTH RETINA ASSOCIATES, LLC","6005 PARK AVE., STE 624-B",MEMPHIS,TN,38119-5221,02/06/2021,Paid in Full,24,100,618200.0,618200.0,0.0,,121542,The Bank of Jackson,420 Oil Well Rd,JACKSON,TN,38305-7352,U,N,N,Existing or more than 2 years old,MEMPHIS,SHELBY,TN,38119-5221,TN-09,41.0,621320.0,Unanswered,Unknown/NotStated,,618200.0,,,,,,Limited  Liability Company(LLC),121542,The Bank of Jackson,JACKSON,TN,Unanswered,Unanswered,,623128.43,01/28/2021,Retina
7249087004,04/07/2020,474,PPP,"THE JACKSON OPHTHALMOLOGY ASC, LLC",207 STONEBRIDGE BLVD,JACKSON,TN,38305-2040,02/06/2021,Paid in Full,24,100,499000.0,499000.0,0.0,,121542,The Bank of Jackson,420 Oil Well Rd,JACKSON,TN,38305-7352,U,N,N,Existing or more than 2 years old,JACKSON,MADISON,TN,38305-2040,TN-08,60.0,621493.0,Unanswered,Unknown/NotStated,,499000.0,,,,,,Limited  Liability Company(LLC),121542,The Bank of Jackson,JACKSON,TN,Unanswered,Unanswered,,502978.14,01/28/2021,Ophthalm
6378057705,05/01/2020,474,PPP,VETERINARY OPHTHALMOLOGY SERVICES INC,4344 KENILWOOD DR,NASHVILLE,TN,37204-4401,04/16/2021,Paid in Full,24,100,345962.0,345962.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,NASHVILLE,DAVIDSON,TN,37204-4401,TN-05,34.0,541940.0,Unanswered,Unknown/NotStated,,345962.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,349051.96,03/24/2021,Ophthalm
6903157307,04/30/2020,474,PPP,"RETINA CONSULTANTS OF NASHVILLE, PLC",105 Glen Oaks Blvd Suite 100,HENDERSONVILLE,TN,37075,02/20/2021,Paid in Full,24,100,235600.0,235600.0,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,N,Unanswered,HENDERSONVILLE,SUMNER,TN,37075-0100,TN-06,27.0,621111.0,Unanswered,Unknown/NotStated,,235600.0,,,,,,Limited  Liability Company(LLC),225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,237190.3,01/07/2021,Retina
6276907209,04/27/2020,474,PPP,CLARKSVILLE OPHTHALMOLOGY,141 Chesapeake Lane,CLARKSVILLE,TN,37040-5243,01/14/2021,Paid in Full,24,100,174200.0,174200.0,0.0,,19133,United Community Bank,200 E Camperdown Way,Greenville,SC,29601,U,N,N,Existing or more than 2 years old,CLARKSVILLE,MONTGOMERY,TN,37040-5243,TN-07,20.0,621111.0,Unanswered,Unknown/NotStated,17400.0,139400.0,17400.0,,,,,Corporation,442423,"Reliant Bank, A Division of United Community Bank",Brentwood,TN,Unanswered,Unanswered,,175221.34,12/08/2020,Ophthalm
6406407102,04/14/2020,610,PPP,TEXAS RETINA ASSOCIATES,"9600 N. Central Expy, Suite 100",DALLAS,TX,75231,08/17/2021,Paid in Full,60,100,3037500.0,3037500.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,Y,Existing or more than 2 years old,DALLAS,DALLAS,TX,75231-0200,TX-32,230.0,621111.0,Unanswered,Unknown/NotStated,,3037500.0,,,,,,Subchapter S Corporation,72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Unanswered,Unanswered,,3076529.79,07/28/2021,Retina
4698187110,04/13/2020,681,PPP,AUSTIN RETINA ASSOCIATES,801 W. 38th St. Ste. 200,AUSTIN,TX,78705-1103,04/17/2021,Paid in Full,24,100,1853300.0,1853300.0,0.0,,51009,First-Citizens Bank & Trust Company,100 E. Tryon Rd DAC - 90,Raleigh,NC,27603-3581,U,N,N,Unanswered,AUSTIN,TRAVIS,TX,78705-1103,TX-25,142.0,621111.0,Unanswered,Unknown/NotStated,,1853300.0,,,,,,Subchapter S Corporation,51009,First-Citizens Bank & Trust Company,Raleigh,NC,Unanswered,Unanswered,,1866095.39,12/30/2020,Retina
6001108409,02/09/2021,610,PPS,OPHTHALMIC PARTNERS PA,1201 Summit Ave,Fort Worth,TX,76102-4413,10/19/2021,Paid in Full,60,100,1418003.0,1418003.0,0.0,,59358,"BOKF, National Association",One Williams Center,TULSA,OK,74172-0140,U,N,N,Existing or more than 2 years old,Fort Worth,TARRANT,TX,76102-4413,TX-12,117.0,621111.0,Unanswered,Unknown/NotStated,,1418003.0,,,,,,Corporation,59358,"BOKF, National Association",TULSA,OK,Unanswered,Unanswered,,1424462.79,07/27/2021,Ophthalm
5157747005,04/05/2020,610,PPP,"OPHTHALMIC PARTNERS, PA",1201 Summit Ave,FORT WORTH,TX,76102-4413,03/11/2021,Paid in Full,24,100,1418000.0,1418000.0,0.0,,59358,"BOKF, National Association",One Williams Center,TULSA,OK,74172-0140,U,N,N,Existing or more than 2 years old,FORT WORTH,TARRANT,TX,76102-4413,TX-12,125.0,621320.0,Unanswered,Unknown/NotStated,,1418000.0,,,,,,Corporation,59358,"BOKF, National Association",TULSA,OK,Unanswered,Unanswered,,1426665.56,11/23/2020,Ophthalm
7520797003,04/07/2020,678,PPP,OPHTHALMOLOGY SPECIALISTS OF TEXAS PLLC,5441 HEALTH CENTER DR,ABILENE,TX,79606-1224,04/22/2021,Paid in Full,24,100,1251716.0,1251716.0,0.0,,68922,First Financial Bank,400 Pine St,ABILENE,TX,79601-5108,U,N,N,Existing or more than 2 years old,ABILENE,TAYLOR,TX,79606-1224,TX-19,142.0,423450.0,Unanswered,Unknown/NotStated,312929.0,938787.0,,,,,,Limited  Liability Company(LLC),68922,First Financial Bank,ABILENE,TX,Unanswered,Unanswered,,1263085.75,03/03/2021,Ophthalm
5324677104,04/13/2020,681,PPP,MEDICAL CENTER OPHTHALMOLOGY ASSOCIATES,9157 HUEBNER RD,SAN ANTONIO,TX,78240-1502,04/23/2021,Paid in Full,24,100,1215000.0,1215000.0,0.0,,71783,Frost Bank,111 W Houston St,SAN ANTONIO,TX,78205-1414,U,Y,Y,Existing or more than 2 years old,SAN ANTONIO,BEXAR,TX,78240-1502,TX-20,114.0,621111.0,Unanswered,Unknown/NotStated,,1215000.0,,,,,,Limited Liability Partnership,71783,Frost Bank,SAN ANTONIO,TX,Unanswered,Unanswered,,1225951.64,03/17/2021,Ophthalm
4175447204,04/27/2020,677,PPP,"SOUTHWEST RETINA CONSULTANTS, P.A.",1700 Curie Dr Ste 3800,EL PASO,TX,79902,02/05/2021,Paid in Full,24,100,807017.0,807017.0,0.0,,15422,High Plains Bank,329 Main Ave,FLAGLER,CO,80815-0815,U,Y,N,Existing or more than 2 years old,EL PASO,EL PASO,TX,79902-0001,TX-16,64.0,621111.0,Unanswered,Unknown/NotStated,42017.0,600000.0,,165000.0,,,,,15422,High Plains Bank,FLAGLER,CO,Unanswered,Unanswered,,812800.62,01/14/2021,Retina
8555048307,01/29/2021,639,PPS,OPHTHALMIC CONSULTANTS OF TEXAS PA,1205 N Ed Carey Dr,Harlingen,TX,78550-9207,02/25/2021,Paid in Full,60,100,662500.0,662500.0,0.0,,70700,International Bank of Commerce,1200 San Bernardo Ave,LAREDO,TX,78040-6301,U,Y,N,Existing or more than 2 years old,Harlingen,CAMERON,TX,78550-9207,TX-34,53.0,621111.0,Unanswered,Unknown/NotStated,1.0,662498.0,,,,,,Subchapter S Corporation,70700,International Bank of Commerce,LAREDO,TX,Unanswered,Unanswered,,669198.61,02/08/2022,Ophthalm
9847177006,04/09/2020,639,PPP,"OPHTHALMIC CONSULTANTS OF TEXAS, P.A.",1309 E Ridge Rd #1,MCALLEN,TX,78503-1514,09/16/2021,Paid in Full,24,100,662500.0,662500.0,0.0,,70700,International Bank of Commerce,1200 San Bernardo Ave,LAREDO,TX,78040-6301,U,N,N,Existing or more than 2 years old,MCALLEN,HIDALGO,TX,78503-1514,TX-15,97.0,621111.0,Unanswered,Unknown/NotStated,66250.0,496875.0,,99375.0,,,,Subchapter S Corporation,70700,International Bank of Commerce,LAREDO,TX,Unanswered,Unanswered,,671204.51,08/05/2021,Ophthalm
6349297708,05/01/2020,610,PPP,RETINA INSTITUTE OF TEXAS PA,3414 OAK GROVE AVE,DALLAS,TX,75204-2375,09/22/2021,Paid in Full,24,100,642410.0,642410.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,DALLAS,DALLAS,TX,75204-2375,TX-30,49.0,621111.0,Unanswered,Unknown/NotStated,,642410.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,650330.12,07/29/2021,Retina
2466347210,04/16/2020,671,PPP,"RETINA AND VITREOUS OF TEXAS, PLLC","2727 Gramercy St., Suite 200",HOUSTON,TX,77025,12/18/2020,Paid in Full,60,100,620700.0,620700.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,N,Existing or more than 2 years old,HOUSTON,HARRIS,TX,77025-1000,TX-07,52.0,621111.0,Unanswered,Unknown/NotStated,,620700.0,,,,,,Partnership,72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Unanswered,Unanswered,,624628.27,12/08/2020,Retina
6154047104,04/14/2020,681,PPP,RETINAL CONSULTANTS OF SAN ANTONIO PA,9480 HUEBNER RD STE 310,SAN ANTONIO,TX,78240,02/23/2021,Paid in Full,24,100,517625.0,517625.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,SAN ANTONIO,BEXAR,TX,78240-1000,TX-20,51.0,621111.0,Unanswered,Unknown/NotStated,64703.13,388218.75,,64703.12,,,,Subchapter S Corporation,760,First Source Federal Credit Union,Rome,NY,Unanswered,Unanswered,,521492.81,01/19/2021,Retina
7775348300,01/28/2021,639,PPS,VALLEY RETINA INSTITUTE PA,1309 E Ridge Rd Ste 1,McAllen,TX,78503-1518,02/25/2021,Paid in Full,60,100,477000.0,477000.0,0.0,,70700,International Bank of Commerce,1200 San Bernardo Ave,LAREDO,TX,78040-6301,U,N,N,Existing or more than 2 years old,McAllen,HIDALGO,TX,78503-1518,TX-15,49.0,621111.0,Unanswered,Unknown/NotStated,1.0,476998.0,,,,,,Subchapter S Corporation,70700,International Bank of Commerce,LAREDO,TX,Unanswered,Unanswered,,481823.0,02/08/2022,Retina
9828267003,04/09/2020,639,PPP,"VALLEY RETINA INSTITUTE, P.A.",1309 E Ridge Rd #1,MCALLEN,TX,78503-1514,09/16/2021,Paid in Full,24,100,477000.0,477000.0,0.0,,70700,International Bank of Commerce,1200 San Bernardo Ave,LAREDO,TX,78040-6301,U,N,N,Existing or more than 2 years old,MCALLEN,HIDALGO,TX,78503-1514,TX-15,65.0,621111.0,Unanswered,Unknown/NotStated,47700.0,357750.0,,71550.0,,,,Subchapter S Corporation,70700,International Bank of Commerce,LAREDO,TX,Unanswered,Unanswered,,483280.5,08/05/2021,Retina
1132447200,04/15/2020,681,PPP,OPHTHALMOLOGY ASSOCIATES OF SAN ANTONIO,1804 NE LOOP 410 STE400,SAN ANTONIO,TX,78217-5215,05/21/2021,Paid in Full,24,100,441500.0,441500.0,0.0,,71783,Frost Bank,111 W Houston St,SAN ANTONIO,TX,78205-1414,U,N,N,Existing or more than 2 years old,SAN ANTONIO,BEXAR,TX,78217-5215,TX-35,40.0,621111.0,Unanswered,Not Hispanic or Latino,,441500.0,,,,,,Professional Association,71783,Frost Bank,SAN ANTONIO,TX,Male Owned,Non-Veteran,,445987.58,04/28/2021,Ophthalm
7263527110,04/14/2020,671,PPP,"HOUSTON RETINA ASSOCIATES, P.A.",7789 Southwest Freeway STE 530,HOUSTON,TX,77074,08/20/2021,Paid in Full,24,100,408620.0,408620.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,HOUSTON,HARRIS,TX,77074-1000,TX-09,40.0,621111.0,Unanswered,Unknown/NotStated,,326896.0,,81724.0,,,,Subchapter S Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,413736.83,07/22/2021,Retina
7774368304,01/28/2021,681,PPS,OPHTHALMOLOGY ASSOCIATES OF SAN ANTONIO,1804 NE Loop 410 Ste 400,San Antonio,TX,78217-5215,10/22/2021,Paid in Full,60,100,385600.0,385600.0,0.0,,71783,Frost Bank,111 W Houston St,SAN ANTONIO,TX,78205-1414,U,N,N,Existing or more than 2 years old,San Antonio,BEXAR,TX,78217-5215,TX-35,34.0,621111.0,Unanswered,Not Hispanic or Latino,,385599.0,,,,,,Professional Association,71783,Frost Bank,SAN ANTONIO,TX,Male Owned,Non-Veteran,,388114.32,09/28/2021,Ophthalm
1973587103,04/10/2020,610,PPP,RETINA FOUNDATION OF THE SOUTHWEST,9600 N CENTRAL EXPY,DALLAS,TX,75231-5004,05/21/2021,Paid in Full,24,100,377000.0,377000.0,0.0,,71783,Frost Bank,111 W Houston St,SAN ANTONIO,TX,78205-1414,U,N,Y,Existing or more than 2 years old,DALLAS,DALLAS,TX,75231-5004,TX-24,33.0,621111.0,Unanswered,Unknown/NotStated,,377000.0,,,,,,Non-Profit Organization,71783,Frost Bank,SAN ANTONIO,TX,Unanswered,Unanswered,Y,380563.42,04/01/2021,Retina
4762347203,04/27/2020,639,PPP,SOUTH TEXAS RETINA CONSULTANTS LLP,5540 SARATOGA BLVD Ste 200,CORPUS CHRISTI,TX,78413-2953,12/16/2020,Paid in Full,24,100,359762.0,359762.0,0.0,,69225,"American Bank, National Association",5120 S. Padre Island Dr,CORPUS CHRISTI,TX,78411-4208,U,N,N,Existing or more than 2 years old,CORPUS CHRISTI,NUECES,TX,78413-2953,TX-27,27.0,621111.0,Unanswered,Unknown/NotStated,,359762.0,,,,,,Limited Liability Partnership,69225,"American Bank, National Association",CORPUS CHRISTI,TX,Male Owned,Unanswered,,361620.77,11/03/2020,Retina
5382527005,04/05/2020,681,PPP,"RETINA ASSOCIATES OF SOUTH TEXAS, P.A.",9910 HUEBNER RD Ste 100,SAN ANTONIO,TX,78240-1336,03/19/2021,Paid in Full,24,100,155500.0,282137.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,SAN ANTONIO,BEXAR,TX,78240-1336,TX-20,28.0,621320.0,Unanswered,Unknown/NotStated,1000.0,280137.0,1000.0,,,,,Subchapter S Corporation,760,First Source Federal Credit Union,Rome,NY,Unanswered,Unanswered,,284629.21,02/19/2021,Retina
3737678600,03/17/2021,681,PPS,RETINA CONSULTANTSA OF AUSTIN PA,3705 Medical Pkwy Ste 460,Austin,TX,78705-1024,06/01/2022,Paid in Full,60,100,238400.0,238400.0,0.0,,71476,"Guaranty Bank & Trust, National Association",100 W Arkansas,MOUNT PLEASANT,TX,75455-4420,U,N,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78705-1024,TX-25,29.0,621320.0,Unanswered,Unknown/NotStated,1.0,238398.0,,,,,,Professional Association,71476,"Guaranty Bank & Trust, National Association",MOUNT PLEASANT,TX,Unanswered,Unanswered,,241215.08,05/25/2022,Retina
4701717105,04/13/2020,678,PPP,"LUBBOCK OPHTHALMOLOGY ASSOCIATE, PA",3702 34TH ST,LUBBOCK,TX,79410-2836,03/17/2021,Paid in Full,24,100,230300.0,230300.0,0.0,,444645,HTLF Bank,"1800 Larimer St, Ste 100",DENVER,CO,80202-1404,U,Y,Y,Existing or more than 2 years old,LUBBOCK,LUBBOCK,TX,79410-2836,TX-19,19.0,621320.0,Asian,Not Hispanic or Latino,,230300.0,,,,,,Corporation,70799,"First Bank and Trust, A Division of HTLF Bank",Littlefield,TX,Male Owned,Unanswered,,232155.02,02/09/2021,Ophthalm
4110087409,05/08/2020,671,PPP,THE RETINA CENTER PA,2806 E 29th st,Bryan,TX,77802-2601,04/07/2021,Paid in Full,24,100,215700.0,215700.0,0.0,,69085,The Brenham National Bank,2211 S Day St,Brenham,TX,77833,U,N,N,Existing or more than 2 years old,Bryan,BRAZOS,TX,77802-2601,TX-10,32.0,621320.0,Unanswered,Unknown/NotStated,,215700.0,,,,,,Corporation,69085,The Brenham National Bank,Brenham,TX,Unanswered,Unanswered,,217551.43,03/24/2021,Retina
2738717709,05/01/2020,610,PPP,ANIMAL OPHTHALMOLOGY CLINIC LTD,4444 Trinity Mills Rd # 201,Dallas,TX,75287,05/22/2021,Paid in Full,24,100,203383.0,203383.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Dallas,DENTON,TX,75287-2001,TX-32,22.0,541940.0,Unanswered,Unknown/NotStated,15975.0,154615.0,,21793.0,,11000.0,,Limited Liability Partnership,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,205359.54,04/26/2021,Ophthalm
